lat;lon;elevacion;pendiente;orientacion;temp_max;temp_media;temp_min;precipitacion;viento_medio;racha_max;dir_viento;humedad_media;prec_acum_7d;tmax_max_7d;dias_sin_lluvia;veg_Agricola;veg_Coniferas;veg_Frondosas;veg_Matorral;veg_Pastizal;veg_Urbano_Antropizado;veg_Urbano_Otros
38,702822;-0,488608;773,0;33,37;142,29;20,6;15,1;10,2;0,0;5,9;20,9;342,0;51,8;0,0;21,5;7,0;False;False;False;True;False;False;False
38,547385;-0,091997;59,0;4,7;303,09;31,6;26,9;21,3;0,0;15,6;31,7;159,0;53,7;0,3;31,5;2,0;False;True;False;False;False;False;False
39,984640624605525;-0,1194783089432607;80,0;2,68;90,0;21,5;14,9;10,8;0,0;19,8;35,6;268,0;55,2;0,2;22,2;2,0;True;False;False;False;False;False;False
40,27603608810746;0,17536359716587;147,0;11,96;167,16;29,8;24,5;19,1;0,0;14,6;33,1;188,0;57,9;52,7;30,5;2,0;False;False;False;True;False;False;False
38,53051938081152;-0,5922074443752474;487,0;23,0;38,47;24,2;18,0;13,2;0,0;19,2;41,8;330,0;62,5;0,0;22,4;7,0;False;True;False;False;False;False;False
40,163474;0,171312;2,0;0,51;0,0;30,5;26,2;22,0;0,0;2,8;8,1;16,0;69,8;0,0;30,1;23,0;False;False;False;False;False;False;True
38,930852;-0,321449;318,0;11,75;267,53;30,4;25,3;20,7;0,0;16,1;33,5;94,0;43,8;0,8;30,9;1,0;True;False;False;False;False;False;False
38,703621;-0,396296;495,0;6,46;37,55;33,7;26,2;17,4;0,0;12,0;44,3;219,0;44,8;2,0;32,6;2,0;False;False;False;False;True;False;False
38,702611;-0,197596;830,0;18,76;234,42;28,9;23,5;19,4;0,0;10,5;33,8;180,0;49,3;5,5;28,5;2,0;False;False;False;True;False;False;False
40,228564;-0,060978;500,0;9,21;289,41;26,3;20,5;14,7;0,4;1,4;8,9;13,0;80,8;1,799999999999993;27,4;6,0;False;True;False;False;False;False;False
40,085427;-0,511795;615,0;18,19;10,29;29,8;24,1;18,4;6,4;4,4;13,1;18,0;71,3;4,000000000000004;32,9;1,0;False;True;False;False;False;False;False
39,9785460611421;-0,4423648483487112;925,0;28,42;65,48;24,6;20,5;16,0;0,3;9,2;30,6;116,0;78,3;16,5;27,7;1,0;False;False;True;False;False;False;False
38,99014087074487;-0,2918509802921076;667,0;10,77;76,35;23,9;18,1;13,2;0,0;9,9;26,6;257,0;67,2;0,0;21,3;7,0;False;False;False;True;False;False;False
39,5581298370152;-1,4055176935380849;860,0;3,16;192,2;12,5;8,4;5,7;0,0;22,8;47,5;285,0;75,1;2,9000000000000004;16,8;2,0;True;False;False;False;False;False;False
38,41930897910478;-0,7115831591191971;343,0;2,89;152,95;20,0;13,9;9,4;0,0;11,5;23,8;42,0;53,8;0,0;25,2;7,0;False;False;False;True;False;False;False
39,734393;-1,026143;568,0;8,77;100,06;33,0;24,0;14,9;0,0;4,2;12,8;25,0;37,4;0,0;30,6;12,0;False;True;False;False;False;False;False
39,435259;-0,848684;535,0;6,79;11,27;17,0;12,3;8,2;0,0;10,4;23,4;253,0;50,2;142,20000000000002;18,4;2,0;False;False;False;True;False;False;False
39,19329252491274;-1,0164436783487962;754,0;10,89;32,83;30,3;21,3;13,5;0,0;16,9;43,2;130,0;65,5;4,3;28,2;0,0;False;False;False;True;False;False;False
39,355986;-0,680918;174,0;1,23;32,89;28,3;21,4;15,0;0,0;17,3;46,4;271,0;52,8;0,2;34,6;0,0;True;False;False;False;False;False;False
40,048520192703776;-0,6670277204325414;1004,0;11,12;303,27;18,1;9,7;5,0;0,0;11,0;28,4;282,0;59,9;26,3;16,5;3,0;False;True;False;False;False;False;False
39,715248;-0,634363;306,0;6,79;191,31;34,4;26,8;19,3;0,0;4,2;12,5;24,0;50,0;1,3999999999999964;32,9;0,0;False;True;False;False;False;False;False
